"","ID","TYPE","WDPAID","WDPA_PID","PA_DEF","NAME","ORIG_NAME","GOV_TYPE","MANG_AUTH","STATUS","STATUS_YR","REP_M_AREA","GIS_M_AREA","REP_AREA","GIS_AREA","DESIG_TYPE","IUCN_CAT","DESIG_ENG","INT_CRIT","MARINE","NO_TAKE","NO_TK_AREA","OWN_TYPE","SUB_LOC","PARENT_ISO3","ISO3","collab_gov","transboundary","private","nonprofit","local","indigenous","sub_national","federal","missing","gov_clean","estado"
"5252",193763,"Polygon",107738,"107738",1,"La Quemada","La Quemada","Sub-national ministry or agency","Not Reported","Designated",1993,0,0,1.67243995,1.679690408,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-ZAC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Zacatecas"
"5253",193765,"Polygon",107643,"107643",1,"El Bosque Adolfo Roque Bautista","El Bosque Adolfo Roque Bautista","Sub-national ministry or agency","Not Reported","Designated",2001,0,0,0.3065048606,0.308226749,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-SLP","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","San Luis Potosí"
"5254",193808,"Polygon",555621902,"555621902",1,"Parque Estatal de Kabah","Parque Estatal de Kabah","Sub-national ministry or agency","Not Reported","Designated",1993,0,0,9.630197878,9.669364687,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-YUC","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Yucatan"
"5255",193812,"Polygon",555621907,"555621907",1,"Parque Ecológico Cubitos","Parque Ecológico Cubitos","Sub-national ministry or agency","Not Reported","Designated",2002,0,0,0.9045467145,0.9099165748,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5256",193817,"Polygon",107659,"107659",1,"El Oso Bueno","El Oso Bueno","Sub-national ministry or agency","Not Reported","Designated",1977,0,0,151.4142178,152.2841892,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5258",193824,"Polygon",555621909,"555621909",1,"Cerro El Tecajete","Cerro El Tecajete","Sub-national ministry or agency","Not Reported","Designated",2009,0,0,1.580941894,1.590329437,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-HID","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Hidalgo"
"5259",193827,"Polygon",108031,"108031",1,"Santuario del Agua Presa Ñado","Santuario del Agua Presa Ñado","Sub-national ministry or agency","Not Reported","Designated",2006,0,0,44.28279307,44.53871054,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5260",193828,"Polygon",107692,"107692",1,"Ing. Gerardo Cruickshank García","Ing. Gerardo Cruickshank García","Sub-national ministry or agency","Not Reported","Designated",2001,0,0,8.090510009,8.139212005,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5261",193831,"Polygon",108067,"108067",1,"Sierra Morelos","Sierra Morelos","Sub-national ministry or agency","Not Reported","Designated",1981,0,0,12.58934405,12.66413294,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5263",193843,"Polygon",108037,"108037",1,"Santuario del Agua y Forestal Presa Taxhimay","Santuario del Agua y Forestal Presa Taxhimay","Sub-national ministry or agency","Not Reported","Designated",2006,0,0,82.56672132,83.05769923,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5265",193845,"Polygon",107611,"107611",1,"Chapa de Mota","Chapa de Mota","Sub-national ministry or agency","Not Reported","Designated",1977,0,0,59.71170588,60.06545261,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5266",193851,"Polygon",107595,"107595",1,"Cerro Gordo","Cerro Gordo","Sub-national ministry or agency","Not Reported","Designated",1977,0,0,29.15025976,29.32504929,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5267",193854,"Polygon",108029,"108029",1,"Santuario del Agua Presa Brockman y Victoria","Santuario del Agua Presa Brockman y Victoria","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,15.64628012,15.73495983,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5268",193856,"Polygon",108068,"108068",1,"Sierra Patlachique","Sierra Patlachique","Sub-national ministry or agency","Not Reported","Designated",1977,0,0,30.08678821,30.26808866,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5269",193859,"Polygon",107773,"107773",1,"Lic. Isidro Fabela","Lic. Isidro Fabela","Sub-national ministry or agency","Not Reported","Designated",1975,0,0,36.5017176,36.71520599,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5270",193861,"Polygon",108028,"108028",1,"Santuario del Agua Manantiales de Tiacaque","Santuario del Agua Manantiales de Tiacaque","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,22.09085701,22.22059803,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5272",193869,"Polygon",108048,"108048",1,"Sierra de Guadalupe","Sierra de Guadalupe","Sub-national ministry or agency","Not Reported","Designated",1978,0,0,56.43506882,56.77517078,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5274",193881,"Polygon",108040,"108040",1,"Santuario del Agua y Forestal Subcuenca Tributaria Presa Antonio Alzate","Santuario del Agua y Forestal Subcuenca Tributaria Presa Antonio Alzate","Sub-national ministry or agency","Not Reported","Designated",2006,0,0,115.5301491,116.2157459,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5275",193882,"Polygon",107575,"107575",1,"Centro Ceremonial Mazahua","Centro Ceremonial Mazahua","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,0.190953479,0.1920565118,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5276",193891,"Polygon",555621917,"555621917",1,"Santuario del Agua y Forestal Subcuenca Tributaria Río San Lorenzo","Santuario del Agua y Forestal Subcuenca Tributaria Río San Lorenzo","Sub-national ministry or agency","Not Reported","Designated",2006,0,0,126.5402482,127.3010043,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5277",193902,"Polygon",555621930,"555621930",1,"Humedal de Valsequillo","Humedal de Valsequillo","Sub-national ministry or agency","Not Reported","Designated",2012,0,0,137.8613778,138.6805001,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-PUE","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Puebla"
"5278",193909,"Polygon",107462,"107462",1,"Alameda Poniente San José de la Pila","Alameda Poniente San José de la Pila","Sub-national ministry or agency","Not Reported","Designated",2001,0,0,1.737687134,1.748011904,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5279",193910,"Polygon",108035,"108035",1,"Santuario del Agua y Forestal Manantiales Cascada Diamantes","Santuario del Agua y Forestal Manantiales Cascada Diamantes","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,72.38766954,72.8267149,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5280",193912,"Polygon",107591,"107591",1,"Cerro El Faro","Cerro El Faro","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,0.4050977781,0.4075563416,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5281",193913,"Polygon",107601,"107601",1,"Cerro Los Monos","Cerro Los Monos","Sub-national ministry or agency","Not Reported","Designated",2003,0,0,0.04352208744,0.04378620135,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5282",193922,"Polygon",108034,"108034",1,"Santuario del Agua y Forestal Manantial El Salto de Atlautla - Ecatzingo","Santuario del Agua y Forestal Manantial El Salto de Atlautla - Ecatzingo","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,95.28222513,95.86239203,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5283",193934,"Polygon",107683,"107683",1,"Grutas de la Estrella","Grutas de la Estrella","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.04638179142,0.04666204108,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5284",193949,"Polygon",107459,"107459",1,"Agua Blanca","Agua Blanca","Sub-national ministry or agency","Not Reported","Designated",1987,0,0,18.78000315,18.89673422,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-TAB","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Tabasco"
"5285",193950,"Polygon",107826,"107826",1,"Parque Ecológico Regional del Itsmo","Parque Ecológico Regional del Itsmo","Sub-national ministry or agency","Not Reported","Designated",1998,0,0,1.823099049,1.832746918,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-OAX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Oaxaca"
"5286",193964,"Polygon",555621950,"555621950",1,"Bicentenario","Bicentenario","Sub-national ministry or agency","Not Reported","Designated",2010,0,0,0.2134090761,0.2147340684,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-GRO","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Guerrero"
"5287",193966,"Polygon",555621946,"555621946",1,"Cerro del Fortín","Cerro del Fortín","Sub-national ministry or agency","Not Reported","Designated",2004,0,0,0.8710566129,0.8753556671,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-OAX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Oaxaca"
"5288",193625,"Polygon",555621975,"555621975",1,"Isla de las Aves","Isla de las Aves","Sub-national ministry or agency","Not Reported","Designated",1980,0,0,1.440847142,1.449241577,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5289",193637,"Polygon",108011,"108011",1,"San José Chalco","San José Chalco","Sub-national ministry or agency","Not Reported","Designated",1994,0,0,0.169683641,0.1707123391,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5290",193848,"Polygon",108065,"108065",1,"Sierra Hermosa","Sierra Hermosa","Sub-national ministry or agency","Not Reported","Designated",1997,0,0,6.174343848,6.211488216,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5291",193897,"Polygon",107685,"107685",1,"Hermenegildo Galeana","Hermenegildo Galeana","Sub-national ministry or agency","Not Reported","Designated",1980,0,0,3.399874774,3.420307447,"National","Not Reported","State Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5292",193323,"Polygon",108093,"108093",1,"Tlanepantla","Tlanepantla","Sub-national ministry or agency","Not Reported","Designated",1979,0,0,0.04193782277,0.04219055632,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5293",193685,"Polygon",107645,"107645",1,"El Calvario","El Calvario","Sub-national ministry or agency","Not Reported","Designated",1988,0,0,0.2117579724,0.2130241585,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5294",193719,"Polygon",107769,"107769",1,"Las Sequoias","Las Sequoias","Sub-national ministry or agency","Not Reported","Designated",1995,0,0,0.08009921109,0.08057115902,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5295",193701,"Polygon",555621775,"555621775",1,"Laguna de Chignahuapan","Laguna de Chignahuapan","Sub-national ministry or agency","Not Reported","Designated",1978,0,0,0.08904181017,0.08957866871,"National","Not Reported","Municipal Park","Not Applicable",0,"Not Applicable",0,"Not Reported","MX-MEX","MEX","MEX",0,0,0,0,0,0,1,0,0,"subnational","Estado de Mexico"
"5296",190973,"Polygon",306848,"306848",1,"Sierra de Órganos","Sierra de Órganos","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",2000,0,0,11.24656,11.30368972,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-ZAC","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Zacatecas"
"5297",190981,"Polygon",306850,"306850_A",1,"Sistema Arrecifal Veracruzano","Sistema Arrecifal Veracruzano - Zona Núcleo","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",2012,7.12645,11.13511196,7.12645,11.18263592,"National","Ia","National Park","Not Applicable",2,"Not Reported",0,"State","MX-VER","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Veracruz"
"5300",191470,"Polygon",12884,"12884",1,"Isla Contoy","Isla Contoy","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",1998,48.9626,46.46152446,51.26259,51.53970514,"National","II","National Park","Not Applicable",2,"Not Reported",0,"State","MX-ROO","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Quintana Roo"
"5301",191594,"Polygon",14290,"14290",1,"Dzibilchantún","Dzibilchantún","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",1987,0,0,5.39439,5.387937166,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-YUC","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Yucatan"
"5303",192282,"Polygon",3070,"3070",1,"Cascada de Bassaseachic","Cascada de Bassaseachic","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",1981,0,0,58.02851,58.22907982,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-CHH","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Chihuahua"
"5305",192307,"Polygon",342344,"342344_A",1,"Zona marina del Archipiélago de San Lorenzo","Zona marina del Archipiélago de San Lorenzo - Zona Núcleo","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",2005,35.91572,79.31088649,35.91572,88.15279403,"National","Ia","National Park","Not Applicable",1,"Not Reported",0,"State","MX-BCN","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Baja California"
"5307",192633,"Polygon",5402,"5402",1,"General Juan Álvarez","General Juan Álvarez","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",1964,0,0,5.28,3.480290382,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-GRO","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Guerrero"
"5308",192638,"Polygon",5404,"5404",1,"El Veladero","El Veladero","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",2000,0,0,36.17413,36.39318151,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-GRO","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Guerrero"
"5309",192717,"Polygon",5407,"5407",1,"Tulum","Tulum","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",1981,0,0,6.64321,6.520491784,"National","II","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-ROO","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Quintana Roo"
"5312",193077,"Polygon",107706,"107706_A",1,"Islas Marietas","Islas Marietas - Zona Núcleo","Federal or national ministry or agency","National Commission of Natural Protected Areas","Designated",2005,0,0,0.7116,0.8889026307,"National","Ia","National Park","Not Applicable",0,"Not Applicable",0,"State","MX-NAY","MEX","MEX",0,0,0,0,0,0,0,1,0,"federal","Nayarit"
